state,action,reward,next state 
"[392.3133544921875, 209.7678985595703, -0.0044415853917598724, 102.50370821847443, 0.0]",3,"[0.8, 2.153024195733762, -9.833648800849916e-06, 2.9530143620849607]","[392.3419189453125, 298.6990051269531, -0.003971042577177286, 43.06048391467524, 0.0]"
"[392.3419189453125, 298.6990051269531, -0.003971042577177286, 43.06048391467524, 0.0]",0.0,"[0.8, 1.4334632108126346, -0.023827838897705077, 2.2096353719149295]","[372.0106201171875, 326.6461486816406, -0.0037458990700542927, 28.66926421625269, 0.0]"
"[372.0106201171875, 326.6461486816406, -0.0037458990700542927, 28.66926421625269, 0.0]",1,"[0.8, 9.67958767815788e-08, -1.6306557881762273e-09, 0.8000000951652211]","[359.7191467285156, 326.61346435546875, -0.004700298421084881, 1.935917535631576e-06, 0.0]"
"[359.7191467285156, 326.61346435546875, -0.004700298421084881, 1.935917535631576e-06, 0.0]",4,"[0.8, 1.9054413436206172e-07, -5.364982236244487e-11, 0.8000001904904845]","[359.7191467285156, 326.61346435546875, -0.004700298421084881, 3.8108826872412343e-06, 0.0]"
"[359.7191467285156, 326.61346435546875, -0.004700298421084881, 3.8108826872412343e-06, 0.0]",4,"[0.8, 1.5778512417007453, -0.05254306793212891, 2.3253081737686165]","[340.4500732421875, 323.7630615234375, -0.0059282490983605385, 31.557024834014904, 0.0]"
"[340.4500732421875, 323.7630615234375, -0.0059282490983605385, 31.557024834014904, 0.0]",2,"[0.8, 1.4050761505469431, -1.0461919009685516e-05, 2.2050656886279336]","[338.73260498046875, 276.0580139160156, -0.004572772886604071, 28.101523010938863, 0.0]"
"[338.73260498046875, 276.0580139160156, -0.004572772886604071, 28.101523010938863, 0.0]",0.0,"[0.8, 1.4018769004968867, -0.0002586299553513527, 2.2016182705415357]","[338.7575988769531, 235.94253540039062, -0.004547443240880966, 28.037538009937734, 0.0]"
"[338.7575988769531, 235.94253540039062, -0.004547443240880966, 28.037538009937734, 0.0]",1,"[0.8, 0.0, -0.0, 0.8]","[338.7684326171875, 218.47698974609375, -0.004532260820269585, 0.0, 0.0]"
"[338.7684326171875, 218.47698974609375, -0.004532260820269585, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[338.7684326171875, 218.47698974609375, -0.004532260820269585, 0.0, 0.0]"
"[338.7684326171875, 218.47698974609375, -0.004532260820269585, 0.0, 0.0]",3,"[0.8, 0.1437272375497924, -5.944100208580494e-05, 0.9436677965477067]","[338.7684020996094, 218.39686584472656, -0.005340823903679848, 2.4101864394827883, 0.0]"
"[338.7684020996094, 218.39686584472656, -0.005340823903679848, 2.4101864394827883, 0.0]",1,"[0.8, 1.4152411624079908, -0.019013404846191406, 2.1962277575617994]","[331.4752197265625, 195.7975616455078, -0.004304141737520695, 28.304823248159813, 0.0]"
"[331.4752197265625, 195.7975616455078, -0.004304141737520695, 28.304823248159813, 0.0]",1,"[0.8, 1.4020470467759998, -9.918212890625e-06, 2.2020371285631093]","[289.4643249511719, 195.15670776367188, -0.004547977354377508, 28.040940935519995, 0.0]"
"[289.4643249511719, 195.15670776367188, -0.004547977354377508, 28.040940935519995, 0.0]",1,"[0.8, 1.2227254488924473, -0.0031289100646972657, 2.0195965388277504]","[254.15298461914062, 195.1532745361328, -0.00460332864895463, 24.454508977848942, 0.0]"
"[254.15298461914062, 195.1532745361328, -0.00460332864895463, 24.454508977848942, 0.0]",0.0,"[0.8, 1.2156124987524008, -9.34600830078125e-06, 2.0156031527441]","[221.05770874023438, 195.151123046875, -0.004545955453068018, 24.312249975048015, 0.0]"
"[221.05770874023438, 195.151123046875, -0.004545955453068018, 24.312249975048015, 0.0]",1,"[0.8, 1.2156225166574348, -1.0395050048828125e-05, 2.0156121216073863]","[186.2751007080078, 195.1480255126953, -0.004546146374195814, 24.312450333148696, 0.0]"
"[186.2751007080078, 195.1480255126953, -0.004546146374195814, 24.312450333148696, 0.0]",1,"[0.8, 1.2156324996151935, -1.201629638671875e-05, 2.0156204833188065]","[150.817138671875, 195.1449432373047, -0.004546146374195814, 24.312649992303868, 0.0]"
"[150.817138671875, 195.1449432373047, -0.004546146374195814, 24.312649992303868, 0.0]",1,"[0.8, 1.095351080816163, -0.008371925354003907, 1.886979155462159]","[119.40415954589844, 195.14195251464844, -0.004291668068617582, 21.90702161632326, 0.0]"
"[119.40415954589844, 195.14195251464844, -0.004291668068617582, 21.90702161632326, 0.0]",1,"[0.8, 1.2144807088524732, -0.06454272270202636, 1.949937986150447]","[93.19235229492188, 191.6697235107422, -0.004259586334228516, 24.28961417704946, 0.0]"
"[93.19235229492188, 191.6697235107422, -0.004259586334228516, 24.28961417704946, 0.0]",2,"[0.8, 1.04317272657057, -2.4405308067798616e-07, 1.8431724825174893]","[92.39397430419922, 157.31964111328125, -0.00424894317984581, 20.8634545314114, 0.0]"
"[92.39397430419922, 157.31964111328125, -0.00424894317984581, 20.8634545314114, 0.0]",0.0,"[0.8, 0.0, -0.0, 0.8]","[92.39439392089844, 154.10354614257812, -0.004485568962991238, 0.0, 0.0]"
"[92.39439392089844, 154.10354614257812, -0.004485568962991238, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[92.39439392089844, 154.10354614257812, -0.004485568962991238, 0.0, 0.0]"
"[92.39439392089844, 154.10354614257812, -0.004485568962991238, 0.0, 0.0]",3,"[0.8, 0.9614540520886896, -1.4817132614552974e-05, 1.7614392349560752]","[92.3936538696289, 151.13014221191406, -0.006669139489531517, 19.229081041773792, 0.0]"
"[92.3936538696289, 151.13014221191406, -0.006669139489531517, 19.229081041773792, 0.0]",0.0,"[0.8, 2.069040248162896, -0.0002857246994972229, 2.868754523463399]","[92.38728332519531, 112.70320892333984, -0.004758815746754408, 41.380804963257916, 0.0]"
"[92.38728332519531, 112.70320892333984, -0.004758815746754408, 41.380804963257916, 0.0]",1,"[0.8, 0.0, -7.915676178527065e-08, 0.7999999208432382]","[92.38150024414062, 79.08966827392578, -0.004511356353759766, 0.0, 0.0]"
"[92.38150024414062, 79.08966827392578, -0.004511356353759766, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[92.38150024414062, 79.08966827392578, -0.004511356353759766, 0.0, 0.0]"
"[92.38150024414062, 79.08966827392578, -0.004511356353759766, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[92.38150024414062, 79.08966827392578, -0.004511356353759766, 0.0, 0.0]"
"[92.38150024414062, 79.08966827392578, -0.004511356353759766, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[92.38150024414062, 79.08966827392578, -0.004511356353759766, 0.0, 0.0]"
"[92.38150024414062, 79.08966827392578, -0.004511356353759766, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[92.38150024414062, 79.08966827392578, -0.004511356353759766, 0.0, 0.0]"
"[92.38150024414062, 79.08966827392578, -0.004511356353759766, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[92.38150024414062, 79.08966827392578, -0.004511356353759766, 0.0, 0.0]"
"[92.38150024414062, 79.08966827392578, -0.004511356353759766, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[92.38150024414062, 79.08966827392578, -0.004511356353759766, 0.0, 0.0]"
"[92.38150024414062, 79.08966827392578, -0.004511356353759766, 0.0, 0.0]",3,"[0.8, 0.7682776168582555, -6.223272066563368e-07, 1.5682769945310489]","[92.38157653808594, 73.70097351074219, -0.004661121405661106, 15.36555233716511, 0.0]"
"[92.38157653808594, 73.70097351074219, -0.004661121405661106, 15.36555233716511, 0.0]",0.0,"[0.8, 0.9417464637643426, -0.04597053527832031, 1.6957759284860223]","[104.9608383178711, 59.4654655456543, -0.00452768336981535, 18.83492927528685, 0.0]"
"[104.9608383178711, 59.4654655456543, -0.00452768336981535, 18.83492927528685, 0.0]",2,"[0.8, 0.8528943333271422, -0.0013044357299804687, 1.6515898975971617]","[133.52182006835938, 59.494964599609375, -0.004596881568431854, 17.057886666542842, 0.0]"
"[133.52182006835938, 59.494964599609375, -0.004596881568431854, 17.057886666542842, 0.0]",2,"[0.8, 2.760091838938301e-08, -4.895033711704855e-10, 0.800000027111415]","[135.45594787597656, 59.49521255493164, -0.004699992947280407, 5.520183677876602e-07, 0.0]"
"[135.45594787597656, 59.49521255493164, -0.004699992947280407, 5.520183677876602e-07, 0.0]",4,"[0.8, 6.182474416493047e-08, -7.247806799171031e-11, 0.8000000617522661]","[135.45594787597656, 59.49521255493164, -0.004699992947280407, 1.2364948832986093e-06, 0.0]"
"[135.45594787597656, 59.49521255493164, -0.004699992947280407, 1.2364948832986093e-06, 0.0]",4,"[0.8, 2.575793155398994e-08, -4.531743869051752e-10, 0.8000000253047572]","[135.45594787597656, 59.49521255493164, -0.004699992947280407, 5.151586310797988e-07, 0.0]"
"[135.45594787597656, 59.49521255493164, -0.004699992947280407, 5.151586310797988e-07, 0.0]",4,"[0.8, 0.9669394970512905, -0.038758373260498045, 1.7281811237907925]","[146.9622344970703, 59.49319839477539, -0.005568485241383314, 19.33878994102581, 0.0]"
"[146.9622344970703, 59.49319839477539, -0.005568485241383314, 19.33878994102581, 0.0]",0.0,"[0.8, 2.040662906863482, -0.0018848419189453126, 2.8387780649445364]","[201.72857666015625, 59.486351013183594, -0.004555301740765572, 40.813258137269635, 0.0]"
"[201.72857666015625, 59.486351013183594, -0.004555301740765572, 40.813258137269635, 0.0]",0.0,"[0.8, 2.0406627372618433, -0.0018848419189453126, 2.838777895342898]","[259.57073974609375, 59.47977066040039, -0.004555339924991131, 40.81325474523687, 0.0]"
"[259.57073974609375, 59.47977066040039, -0.004555339924991131, 40.81325474523687, 0.0]",0.0,"[0.8, 1.182983446049559, -0.006772613525390625, 1.9762108325241683]","[311.1886901855469, 59.47249984741211, -0.004017505329102278, 23.659668920991177, 0.0]"
"[311.1886901855469, 59.47249984741211, -0.004017505329102278, 23.659668920991177, 0.0]",0.0,"[0.8, 0.0, -0.0, 0.8]","[313.2214660644531, 59.47221374511719, -0.004537105560302734, 0.0, 0.0]"
"[313.2214660644531, 59.47221374511719, -0.004537105560302734, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[313.2214660644531, 59.47221374511719, -0.004537105560302734, 0.0, 0.0]"
"[313.2214660644531, 59.47221374511719, -0.004537105560302734, 0.0, 0.0]",3,"[0.8, 1.5821427978459894, -0.004211044311523438, 2.377931753534466]","[329.96905517578125, 58.76279067993164, -0.006086788140237331, 31.642855956919785, 0.0]"
"[329.96905517578125, 58.76279067993164, -0.006086788140237331, 31.642855956919785, 0.0]",1,"[0.8, 0.9989410100665902, -8.282172493636609e-05, 1.798858188341654]","[338.8894958496094, 18.963424682617188, -0.004110774956643581, 19.978820201331803, 0.0]"
"[338.8894958496094, 18.963424682617188, -0.004110774956643581, 19.978820201331803, 0.0]",0.0,"[0.8, 2.0865714528962465, -0.00037631988525390627, 2.8861951330109923]","[362.0354919433594, 1.9934966564178467, -0.004587993491441011, 41.73142905792493, 1.0]"
"[362.0354919433594, 1.9934966564178467, -0.004587993491441011, 41.73142905792493, 1.0]",1,"[0.8, 2.0768453727417446, -0.00246676504611969, 2.8743786076956246]","[392.4280090332031, 19.02794647216797, -0.0044414326548576355, 41.53690745483489, 0.0]"
"[392.4280090332031, 19.02794647216797, -0.0044414326548576355, 41.53690745483489, 0.0]",1,"[0.8, -0.2, -0.00041421473026275634, 0.5995857852697373]","[392.2878723144531, 96.43228912353516, -0.005530719645321369, 77.31192398237951, 0.0]"
"[392.2878723144531, 96.43228912353516, -0.005530719645321369, 77.31192398237951, 0.0]",1,"[0.8, -0.2, -2.9976200312376023e-05, 0.5999700237996877]","[392.3128967285156, 208.517822265625, -0.0045978352427482605, 79.15895391974578, 0.0]"
"[392.3128967285156, 208.517822265625, -0.0045978352427482605, 79.15895391974578, 0.0]",0.0,"[0.8, 1.944384811523287, -2.3319199681282043e-05, 2.7443614923236055]","[392.3394470214844, 290.0945129394531, -0.0030996131245046854, 38.887696230465735, 0.0]"
"[392.3394470214844, 290.0945129394531, -0.0030996131245046854, 38.887696230465735, 0.0]",3,"[0.8, 1.303939537793303, -0.000305938720703125, 2.1036335990726]","[384.937255859375, 326.50885009765625, -0.004862918518483639, 26.07879075586606, 0.0]"
"[384.937255859375, 326.50885009765625, -0.004862918518483639, 26.07879075586606, 0.0]",2,"[0.8, 0.0, -0.0, 0.8]","[359.8558654785156, 326.61083984375, -0.004516239278018475, 0.0, 0.0]"
"[359.8558654785156, 326.61083984375, -0.004516239278018475, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[359.8558654785156, 326.61083984375, -0.004516239278018475, 0.0, 0.0]"
"[359.8558654785156, 326.61083984375, -0.004516239278018475, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[359.8558654785156, 326.61083984375, -0.004516239278018475, 0.0, 0.0]"
"[359.8558654785156, 326.61083984375, -0.004516239278018475, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[359.8558654785156, 326.61083984375, -0.004516239278018475, 0.0, 0.0]"
"[359.8558654785156, 326.61083984375, -0.004516239278018475, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[359.8558654785156, 326.61083984375, -0.004516239278018475, 0.0, 0.0]"
"[359.8558654785156, 326.61083984375, -0.004516239278018475, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[359.8558654785156, 326.61083984375, -0.004516239278018475, 0.0, 0.0]"
"[359.8558654785156, 326.61083984375, -0.004516239278018475, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[359.8558654785156, 326.61083984375, -0.004516239278018475, 0.0, 0.0]"
"[359.8558654785156, 326.61083984375, -0.004516239278018475, 0.0, 0.0]",3,"[0.8, 0.7543579872360198, -0.00982060432434082, 1.5445373829116789]","[344.405029296875, 325.9618225097656, -0.004548626020550728, 14.87353965006285, 0.0]"
"[344.405029296875, 325.9618225097656, -0.004548626020550728, 14.87353965006285, 0.0]",2,"[0.8, 0.7686484482885075, -5.1736878231167796e-05, 1.5685967114102763]","[338.71502685546875, 306.1448974609375, -0.004702587146311998, 15.37296896577015, 0.0]"
"[338.71502685546875, 306.1448974609375, -0.004702587146311998, 15.37296896577015, 0.0]",2,"[0.8, 0.7689901670510765, -1.1832453310489654e-07, 1.5689900487265436]","[338.7288513183594, 283.7237854003906, -0.004702892154455185, 15.379803341021528, 0.0]"
"[338.7288513183594, 283.7237854003906, -0.004702892154455185, 15.379803341021528, 0.0]",0.0,"[0.8, 0.9287573179443994, -2.4059787392616273e-06, 1.7287549119656602]","[338.7434387207031, 259.8013916015625, -0.004698657896369696, 18.575146358887988, 0.0]"
"[338.7434387207031, 259.8013916015625, -0.004698657896369696, 18.575146358887988, 0.0]",0.0,"[0.8, 1.057496656275154, -1.0363105684518815e-05, 1.8574862931694696]","[338.7629699707031, 229.53591918945312, -0.005197963677346706, 21.14993312550308, 0.0]"
"[338.7629699707031, 229.53591918945312, -0.005197963677346706, 21.14993312550308, 0.0]",3,"[0.8, 0.7964969461732898, -0.0001848522946238518, 1.596312093878666]","[338.7705078125, 214.34722900390625, -0.005630283150821924, 15.929938923465794, 0.0]"
"[338.7705078125, 214.34722900390625, -0.005630283150821924, 15.929938923465794, 0.0]",1,"[0.8, 0.9734771589589656, -3.709690645337105e-06, 1.7734734492683204]","[338.78668212890625, 188.99974060058594, -0.004261875059455633, 19.46954317917931, 0.0]"
"[338.78668212890625, 188.99974060058594, -0.004261875059455633, 19.46954317917931, 0.0]",0.0,"[0.8, 0.8550773190251448, -3.1074322760105136e-05, 1.6550462447023848]","[338.802490234375, 160.95968627929688, -0.004072398878633976, 18.290636572501857, 0.0]"
"[338.802490234375, 160.95968627929688, -0.004072398878633976, 18.290636572501857, 0.0]",0.0,"[0.8, 1.0638630776778891e-07, -1.905187900774763e-08, 0.8000000873344288]","[338.80718994140625, 152.35830688476562, -0.004699992947280407, 2.127726155355778e-06, 0.0]"
"[338.80718994140625, 152.35830688476562, -0.004699992947280407, 2.127726155355778e-06, 0.0]",5,"[0.8, 1.1852437309976574e-07, -8.431289444388313e-10, 0.8000001176812442]","[338.80718994140625, 152.35830688476562, -0.004699992947280407, 2.3704874619953147e-06, 0.0]"
"[338.80718994140625, 152.35830688476562, -0.004699992947280407, 2.3704874619953147e-06, 0.0]",5,"[0.8, 9.290953276129468e-08, -2.5475219445070254e-09, 0.8000000903620108]","[338.80718994140625, 152.35830688476562, -0.004699992947280407, 1.8581906552258935e-06, 0.0]"
"[338.80718994140625, 152.35830688476562, -0.004699992947280407, 1.8581906552258935e-06, 0.0]",5,"[0.8, 7.930582816322604e-08, -6.920544137756225e-11, 0.8000000792366228]","[338.80718994140625, 152.35830688476562, -0.004699992947280407, 1.3127273780707636e-06, 0.0]"
"[338.80718994140625, 152.35830688476562, -0.004699992947280407, 1.3127273780707636e-06, 0.0]",5,"[0.8, 0.0, -4.478456503420602e-09, 0.7999999955215435]","[338.80718994140625, 152.35830688476562, -0.004699992947280407, 0.0, 0.0]"
"[338.80718994140625, 152.35830688476562, -0.004699992947280407, 0.0, 0.0]",5,"[0.8, 1.2048950886666133e-08, -2.176442194468109e-08, 0.799999990284529]","[338.80718994140625, 152.35830688476562, -0.004699992947280407, 2.4097901773332265e-07, 0.0]"
"[338.80718994140625, 152.35830688476562, -0.004699992947280407, 2.4097901773332265e-07, 0.0]",5,"[0.8, 0.9558924116024345, -0.0031519055366516116, 1.752740506065783]","[338.42437744140625, 140.64199829101562, -0.0049602314829826355, 19.11784823204869, 0.0]"
"[338.42437744140625, 140.64199829101562, -0.0049602314829826355, 19.11784823204869, 0.0]",1,"[0.8, 1.7685675464341157, -4.1961669921875e-06, 2.568563350267124]","[297.0387878417969, 129.5016632080078, -0.004552173428237438, 35.37135092868231, 0.0]"
"[297.0387878417969, 129.5016632080078, -0.004552173428237438, 35.37135092868231, 0.0]",0.0,"[0.8, 1.7685710614825059, -3.6239624023437503e-06, 2.5685674375201035]","[245.9427032470703, 129.47909545898438, -0.004552135244011879, 35.37142122965012, 0.0]"
"[245.9427032470703, 129.47909545898438, -0.004552135244011879, 35.37142122965012, 0.0]",2,"[0.8, 1.7980854256265695, -5.950927734375e-05, 2.5980259163492256]","[194.6546173095703, 129.45681762695312, -0.004562435206025839, 35.96170851253139, 0.0]"
"[194.6546173095703, 129.45681762695312, -0.004562435206025839, 35.96170851253139, 0.0]",0.0,"[0.8, 1.797327285842438, -5.53131103515625e-06, 2.5973217545314027]","[139.2379150390625, 129.43260192871094, -0.004552440717816353, 35.94654571684876, 0.0]"
"[139.2379150390625, 129.43260192871094, -0.004552440717816353, 35.94654571684876, 0.0]",1,"[0.8, 1.2670232065152867e-05, -2.0017308997921645e-06, 0.8000106685011654]","[112.73221588134766, 129.42367553710938, -0.004681262653321028, 0.0002534046413030573, 0.0]"
